"ID";"Name";"global_id";"IsNetObject";"OperatingCompany";"TypeObject";"AdmArea";"District";"Address";"PublicPhone";"SeatsCount";"SocialPrivileges";"Longitude_WGS84";"Latitude_WGS84";"geoData";"geodata_center";
"Код";"Наименование";"global_id";"Является сетевым";"Название управляющей компании";"Вид объекта";"Административный округ по адресу";"Район";"Адрес";"Контактный телефон";"Число посадочных мест";"Показатель социальных льгот";"Долгота в WGS-84";"Широта в WGS-84";"geoData";"geodata_center";
"00365692";"Кафе";"2382370213";"нет";"";"предприятие быстрого обслуживания";"Юго-Западный административный округ";"район Ясенево";"город Москва, Севастопольский проспект, владение 89, строение 1";"nested data";"18";"нет";"37.5609809999999910";"55.6447117252611960";"{coordinates=[37.560981, 55.644711725], type=Point}";"{coordinates=[37.560981, 55.644711725], type=Point}";
"00210897";"Хлеб с маслом";"2382370220";"нет";"";"предприятие быстрого обслуживания";"Северо-Восточный административный округ";"район Северное Медведково";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Медведково, улица Грекова, дом 8, строение 1";"nested data";"4";"нет";"37.6622199999999980";"55.8860257953808810";"{coordinates=[37.66222, 55.886025795], type=Point}";"{coordinates=[37.66222, 55.886025795], type=Point}";
"00365221";"Lounge COFFEE";"2382370265";"нет";"";"кафетерий";"Центральный административный округ";"Красносельский район";"город Москва, Орликов переулок, дом 2";"nested data";"3";"нет";"37.6473060537818680";"55.7702086546869610";"{coordinates=[37.647306054, 55.770208655], type=Point}";"{coordinates=[37.647306054, 55.770208655], type=Point}";
"00365225";"Academia specialty coffe";"2382370267";"нет";"";"кафетерий";"Центральный административный округ";"Басманный район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Хохловский переулок, дом 7-9, строение 2";"nested data";"3";"нет";"37.6437239999999920";"55.7559777574059790";"{coordinates=[37.643724, 55.755977757], type=Point}";"{coordinates=[37.643724, 55.755977757], type=Point}";
"00365460";"Кантата";"2382370272";"да";"Кантата";"кафетерий";"Северо-Западный административный округ";"район Щукино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Бирюзова, дом 32";"nested data";"0";"нет";"37.4829829999999970";"55.7997547701405740";"{coordinates=[37.482983, 55.79975477], type=Point}";"{coordinates=[37.482983, 55.79975477], type=Point}";
"00365541";"NoFilters";"2382370281";"нет";"";"кафетерий";"Центральный административный округ";"Тверской район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Тверская улица, дом 15";"nested data";"4";"нет";"37.6072889999999800";"55.7628967594154120";"{coordinates=[37.607289, 55.762896759], type=Point}";"{coordinates=[37.607289, 55.762896759], type=Point}";
"00365566";"Кофе с собой";"2382370285";"да";"Кофе с собой";"кафетерий";"Северный административный округ";"район Восточное Дегунино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Дегунино, улица 800-летия Москвы, дом 22, корпус 2";"nested data";"0";"нет";"37.5567139999999990";"55.8792507933917830";"{coordinates=[37.556714, 55.879250793], type=Point}";"{coordinates=[37.556714, 55.879250793], type=Point}";
"00365850";"Лика-Рай";"2382370286";"нет";"";"кафетерий";"Зеленоградский административный округ";"район Савёлки";"город Москва, город Зеленоград, корпус 355";"nested data";"14";"нет";"37.2228530000000000";"55.9933690000000000";"{coordinates=[37.222853, 55.993369], type=Point}";"{coordinates=[37.222853, 55.993369], type=Point}";
"00185824";"Булочная Кондитерская";"2382370649";"нет";"";"магазин (отдел кулинарии)";"Северный административный округ";"Войковский район";"город Москва, улица Адмирала Макарова, дом 14";"nested data";"0";"нет";"37.4884426162276650";"55.8388415465559690";"{coordinates=[37.488442616, 55.838841547], type=Point}";"{coordinates=[37.488442616, 55.838841547], type=Point}";
"00295134";"Пекарня Буханка";"2382370743";"да";"Буханка";"кафе";"Северо-Западный административный округ";"район Строгино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Строгино, улица Твардовского, дом 12, корпус 3";"nested data";"4";"нет";"37.4016670000000030";"55.7933317682690490";"{coordinates=[37.401667, 55.793331768], type=Point}";"{coordinates=[37.401667, 55.793331768], type=Point}";
"00365433";"Кантата";"2382370784";"да";"Кантата";"кафетерий";"Северо-Западный административный округ";"район Щукино";"город Москва, Щукинская улица, дом 42";"nested data";"0";"нет";"37.4646690000000010";"55.8094637729715760";"{coordinates=[37.464669, 55.809463773], type=Point}";"{coordinates=[37.464669, 55.809463773], type=Point}";
"00364938";"Хлебница пекарня";"2382370785";"да";"Хлебница пекарня";"кафетерий";"Южный административный округ";"Даниловский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, улица Серпуховский Вал, дом 3";"nested data";"8";"нет";"37.6185569999999960";"55.7110827443974020";"{coordinates=[37.618557, 55.711082744], type=Point}";"{coordinates=[37.618557, 55.711082744], type=Point}";
"00365257";"Дабл Би";"2382370902";"да";"Дабл Би";"кафе";"Центральный административный округ";"Красносельский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Милютинский переулок, дом 3";"nested data";"15";"нет";"37.6315400000000080";"55.7614597589979650";"{coordinates=[37.63154, 55.761459759], type=Point}";"{coordinates=[37.63154, 55.761459759], type=Point}";
"00365941";"Чайхона Бахор";"2383172992";"нет";"";"столовая";"Троицкий административный округ";"район Вороново";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вороново, деревня Ясенки, дом 121, строение 1";"nested data";"110";"нет";"37.2123710000000120";"55.3028766285037320";"{coordinates=[37.212371, 55.302876629], type=Point}";"{coordinates=[37.212371, 55.302876629], type=Point}";
"00365928";"ВкусВилл (кафе)";"2383173380";"да";"ВкусВилл";"кафе";"Западный административный округ";"район Фили-Давыдково";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кастанаевская улица, дом 42, корпус 2";"nested data";"6";"нет";"37.4749220000000070";"55.7350007513213230";"{coordinates=[37.474922, 55.735000751], type=Point}";"{coordinates=[37.474922, 55.735000751], type=Point}";
"00365862";"Кофе с собой";"2383175411";"да";"Кофе с собой";"кафетерий";"Центральный административный округ";"район Замоскворечье";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Большой Строченовский переулок, дом 7";"nested data";"0";"нет";"37.6310739999999980";"55.7291207496177710";"{coordinates=[37.631074, 55.72912075], type=Point}";"{coordinates=[37.631074, 55.72912075], type=Point}";
"00365882";"Cofix";"2383180529";"да";"Cofix";"закусочная";"Восточный административный округ";"район Сокольники";"город Москва, Русаковская улица, дом 31";"nested data";"2";"нет";"37.6786070000000000";"55.7884727668539500";"{coordinates=[37.678607, 55.788472767], type=Point}";"{coordinates=[37.678607, 55.788472767], type=Point}";
"00365894";"ПРАВDА Кофе";"2383181522";"да";"ПРАВDА Кофе";"кафетерий";"Центральный административный округ";"Тверской район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Цветной бульвар, дом 11, строение 2";"nested data";"0";"нет";"37.6201610000000030";"55.7698977614499190";"{coordinates=[37.620161, 55.769897761], type=Point}";"{coordinates=[37.620161, 55.769897761], type=Point}";
"00366145";"World Class";"2384072432";"нет";"";"буфет";"Южный административный округ";"район Чертаново Северное";"город Москва, Варшавское шоссе, дом 122А";"nested data";"28";"да";"37.6162960000000000";"55.6295827209150500";"{coordinates=[37.616296, 55.629582721], type=Point}";"{coordinates=[37.616296, 55.629582721], type=Point}";
"00365980";"Playce";"2384072461";"нет";"";"бар";"Центральный административный округ";"Пресненский район";"город Москва, Рочдельская улица, дом 15, строение 11";"nested data";"60";"нет";"37.5661376605623970";"55.7568773587266410";"{coordinates=[37.566137661, 55.756877359], type=Point}";"{coordinates=[37.566137661, 55.756877359], type=Point}";
"00349940";"Буханка пекарня";"2384072526";"да";"Буханка";"кафе";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, улица Паршина, дом 10";"nested data";"5";"нет";"37.4582639999999930";"55.7908117675350750";"{coordinates=[37.458264, 55.790811768], type=Point}";"{coordinates=[37.458264, 55.790811768], type=Point}";
"00361536";"Maybe coffee";"2384072620";"нет";"";"кафе";"Юго-Восточный административный округ";"Рязанский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, улица Михайлова, дом 22, корпус 1";"nested data";"0";"нет";"37.7693509999999930";"55.7264987488584400";"{coordinates=[37.769351, 55.726498749], type=Point}";"{coordinates=[37.769351, 55.726498749], type=Point}";
"00360086";"Буханка";"2384072649";"да";"Буханка";"кафе";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"бульвар Генерала Карбышева, земельный участок 11";"nested data";"5";"нет";"37.4688380000000000";"55.7804110000000000";"{coordinates=[37.468838, 55.780411], type=Point}";"{coordinates=[37.468838, 55.780411], type=Point}";
"00360089";"Буханка";"2384072650";"да";"Буханка";"кафе";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, улица Мнёвники, дом 5";"nested data";"5";"нет";"37.4975389999999960";"55.7724317621866060";"{coordinates=[37.497539, 55.772431762], type=Point}";"{coordinates=[37.497539, 55.772431762], type=Point}";
"00365974";"ФОНБЕТ";"2384072914";"нет";"";"кафе";"Северо-Восточный административный округ";"район Отрадное";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, улица Декабристов, дом 8";"nested data";"30";"нет";"37.5977719999999920";"55.8649367891932090";"{coordinates=[37.597772, 55.864936789], type=Point}";"{coordinates=[37.597772, 55.864936789], type=Point}";
"00366346";"Booblik lounge";"2384073120";"нет";"";"бар";"Северный административный округ";"Дмитровский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дмитровский, Яхромская улица, дом 3";"nested data";"12";"нет";"37.5388650000000010";"55.8834597946273770";"{coordinates=[37.538865, 55.883459795], type=Point}";"{coordinates=[37.538865, 55.883459795], type=Point}";
"00366191";"Комфо";"2384073173";"нет";"";"кафе";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, Кочновский проезд, дом 4, корпус 2";"nested data";"40";"нет";"37.5454859999999970";"55.8062937720469710";"{coordinates=[37.545486, 55.806293772], type=Point}";"{coordinates=[37.545486, 55.806293772], type=Point}";
"00366194";"Chili Chukin";"2384073191";"нет";"";"кафе";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, улица Усиевича, дом 23";"nested data";"42";"нет";"37.5259930000000000";"55.8057287718822150";"{coordinates=[37.525993, 55.805728772], type=Point}";"{coordinates=[37.525993, 55.805728772], type=Point}";
"00366453";"Stars Coffee";"2384073244";"да";"Stars Coffee";"кафе";"Центральный административный округ";"район Арбат";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, улица Арбат, дом 19";"nested data";"40";"нет";"37.5889130000000050";"55.7520347562613880";"{coordinates=[37.588913, 55.752034756], type=Point}";"{coordinates=[37.588913, 55.752034756], type=Point}";
"00366151";"СТОЛОВАЯ";"2384073440";"нет";"";"столовая";"Западный административный округ";"район Тропарёво-Никулино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, улица Мичуринский Проспект, Олимпийская Деревня, дом 2";"nested data";"90";"нет";"37.4743709999999910";"55.6762497343401250";"{coordinates=[37.474371, 55.676249734], type=Point}";"{coordinates=[37.474371, 55.676249734], type=Point}";
"00366170";"Шаурма";"2384073686";"нет";"";"предприятие быстрого обслуживания";"Западный административный округ";"район Очаково-Матвеевское";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, Матвеевская улица, дом 34, корпус 1";"nested data";"0";"нет";"37.4611519999999840";"55.7040487423639800";"{coordinates=[37.461152, 55.704048742], type=Point}";"{coordinates=[37.461152, 55.704048742], type=Point}";
"00366434";"Токио Рамен";"2384073798";"да";"Токио Рамен";"предприятие быстрого обслуживания";"Северо-Восточный административный округ";"район Свиблово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Свиблово, проспект Мира, дом 211, корпус 2";"nested data";"0";"нет";"37.6661336146884840";"55.8455516163108360";"{coordinates=[37.666133615, 55.845551616], type=Point}";"{coordinates=[37.666133615, 55.845551616], type=Point}";
"00366449";"Пекарня Буханка";"2384075551";"да";"Буханка";"кафе";"Северо-Западный административный округ";"район Строгино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Строгино, улица Маршала Катукова, дом 19, корпус 1";"nested data";"15";"нет";"37.4114539999999990";"55.8082797726262140";"{coordinates=[37.411454, 55.808279773], type=Point}";"{coordinates=[37.411454, 55.808279773], type=Point}";
"00204980";"Surf Coffee";"2386489275";"да";"Surf Coffee";"кафе";"Центральный административный округ";"Тверской район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Сущёвская улица, дом 21";"nested data";"16";"нет";"37.6003440000000000";"55.7820017649703460";"{coordinates=[37.600344, 55.782001765], type=Point}";"{coordinates=[37.600344, 55.782001765], type=Point}";
"00367354";"Ester";"2386794152";"нет";"";"ресторан";"Центральный административный округ";"Пресненский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Никитская улица, дом 22/2";"nested data";"32";"нет";"37.6024648698954920";"55.7571326368835260";"{coordinates=[37.60246487, 55.757132637], type=Point}";"{coordinates=[37.60246487, 55.757132637], type=Point}";
"00367277";"Хинкальная";"2386794153";"да";"Хинкальная";"ресторан";"Восточный административный округ";"район Сокольники";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Русаковская улица, дом 29";"nested data";"60";"нет";"37.6771289999999940";"55.7878737666795530";"{coordinates=[37.677129, 55.787873767], type=Point}";"{coordinates=[37.677129, 55.787873767], type=Point}";
"00367297";"FARШ";"2386794154";"да";"FARШ";"ресторан";"Северо-Восточный административный округ";"Останкинский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, 2-я Останкинская улица, дом 3";"nested data";"38";"нет";"37.6272180000000000";"55.8258480000000000";"{coordinates=[37.627218, 55.825848], type=Point}";"{coordinates=[37.627218, 55.825848], type=Point}";
"00367380";"Кофемания";"2386794157";"да";"Кофемания";"ресторан";"Центральный административный округ";"Пресненский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, 1-й Красногвардейский проезд, дом 22, строение 1";"nested data";"20";"нет";"37.5476925682572760";"55.7531082723799400";"{coordinates=[37.547692568, 55.753108272], type=Point}";"{coordinates=[37.547692568, 55.753108272], type=Point}";
"00367071";"12 Бокалов";"2386794165";"нет";"";"ресторан";"Западный административный округ";"район Дорогомилово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, Бережковская набережная, дом 12";"nested data";"45";"нет";"37.5643990000000000";"55.7380500000000000";"{coordinates=[37.564399, 55.73805], type=Point}";"{coordinates=[37.564399, 55.73805], type=Point}";
"00366917";"ПИЦЦА И КАННОЛИ";"2386794168";"нет";"";"ресторан";"Западный административный округ";"район Раменки";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, улица Столетова, дом 11";"nested data";"20";"нет";"37.4994950000000100";"55.7036507422489680";"{coordinates=[37.499495, 55.703650742], type=Point}";"{coordinates=[37.499495, 55.703650742], type=Point}";
"00367019";"Траттория Минисыроварня";"2386794169";"нет";"";"ресторан";"Центральный административный округ";"район Хамовники";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Комсомольский проспект, дом 28";"nested data";"50";"нет";"37.5794809999999940";"55.7267217489230120";"{coordinates=[37.579481, 55.726721749], type=Point}";"{coordinates=[37.579481, 55.726721749], type=Point}";
"00366514";"Ресторан «Москвичи»";"2386794178";"нет";"";"ресторан";"Восточный административный округ";"район Вешняки";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 7";"nested data";"75";"нет";"37.8291510000000170";"55.7381727522406790";"{coordinates=[37.829151, 55.738172752], type=Point}";"{coordinates=[37.829151, 55.738172752], type=Point}";
"00366495";"Futura";"2386794208";"нет";"";"бар";"Центральный административный округ";"Мещанский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, проспект Мира, дом 36, строение 1";"nested data";"90";"нет";"37.6337729999999980";"55.7791047641274100";"{coordinates=[37.633773, 55.779104764], type=Point}";"{coordinates=[37.633773, 55.779104764], type=Point}";
"00366547";"Паб Лес";"2386794210";"нет";"";"бар";"Северо-Западный административный округ";"район Строгино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Строгино, улица Маршала Катукова, дом 6";"nested data";"10";"нет";"37.4021929999999830";"55.8102847732110800";"{coordinates=[37.402193, 55.810284773], type=Point}";"{coordinates=[37.402193, 55.810284773], type=Point}";
"00367270";"Рябов Лофт";"2386794217";"нет";"";"бар";"Южный административный округ";"Даниловский район";"город Москва, Холодильный переулок, дом 3, корпус 1, строение 8";"nested data";"230";"нет";"37.6281919999999990";"55.7087927437352590";"{coordinates=[37.628192, 55.708792744], type=Point}";"{coordinates=[37.628192, 55.708792744], type=Point}";
"00367271";"Ролл Холл Лофт";"2386794218";"нет";"";"бар";"Южный административный округ";"Даниловский район";"город Москва, Холодильный переулок, дом 3";"nested data";"320";"нет";"37.6254950000000010";"55.7084447436346510";"{coordinates=[37.625495, 55.708444744], type=Point}";"{coordinates=[37.625495, 55.708444744], type=Point}";
"00367273";"Соседи Гастро Бар";"2386794219";"нет";"";"бар";"Северо-Восточный административный округ";"Бутырский район";"город Москва, Новодмитровская улица, дом 2, корпус 4";"nested data";"20";"нет";"37.5907350000000090";"55.8040077713803840";"{coordinates=[37.590735, 55.804007771], type=Point}";"{coordinates=[37.590735, 55.804007771], type=Point}";
"00349476";"Конфеты Победа";"2386794229";"нет";"";"кафе";"Южный административный округ";"Даниловский район";"улица Ленинская Слобода, дом 26, помещение 102Н/5";"nested data";"8";"нет";"37.6550389999999880";"55.7103847441955510";"{coordinates=[37.655039, 55.710384744], type=Point}";"{coordinates=[37.655039, 55.710384744], type=Point}";
"00367253";"Забиваем Продаем ( кальянная)";"2386794324";"нет";"";"кафе";"Центральный административный округ";"район Якиманка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, улица Шаболовка, дом 2";"nested data";"45";"нет";"37.6113429999999840";"55.7268007489458770";"{coordinates=[37.611343, 55.726800749], type=Point}";"{coordinates=[37.611343, 55.726800749], type=Point}";
"00367321";"Токио Рамен";"2386794330";"да";"Токио Рамен";"кафе";"Северо-Восточный административный округ";"район Отрадное";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, улица Декабристов, дом 12";"nested data";"22";"нет";"37.6022509999999950";"55.8634537887585050";"{coordinates=[37.602251, 55.863453789], type=Point}";"{coordinates=[37.602251, 55.863453789], type=Point}";
"00367325";"Чайхана24";"2386794331";"нет";"";"кафе";"Северо-Восточный административный округ";"Алексеевский район";"город Москва, Ярославская улица, дом 10, корпус 5";"nested data";"78";"нет";"37.6488180000000130";"55.8191197757895310";"{coordinates=[37.648818, 55.819119776], type=Point}";"{coordinates=[37.648818, 55.819119776], type=Point}";
"00367328";"Чебурешная";"2386794332";"нет";"";"кафе";"Центральный административный округ";"Пресненский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Пресненская набережная, дом 2";"nested data";"15";"нет";"37.5400060000000050";"55.7491977554381040";"{coordinates=[37.540006, 55.749197755], type=Point}";"{coordinates=[37.540006, 55.749197755], type=Point}";
"00367055";"Stars Coffee";"2386794336";"да";"Stars Coffee";"кафе";"Восточный административный округ";"район Преображенское";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Преображенская площадь, дом 8";"nested data";"38";"нет";"37.7127449999999840";"55.7950027687558500";"{coordinates=[37.712745, 55.795002769], type=Point}";"{coordinates=[37.712745, 55.795002769], type=Point}";
"00367057";"Кафе «БОТАНИКА»";"2386794337";"нет";"";"кафе";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, улица Эдварда Грига, дом 15";"nested data";"4";"нет";"37.5070980000000000";"55.5566300000000000";"{coordinates=[37.507098, 55.55663], type=Point}";"{coordinates=[37.507098, 55.55663], type=Point}";
"00367060";"Stars coffee";"2386794338";"да";"Stars Coffee";"кафе";"Центральный административный округ";"Басманный район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Земляной Вал, дом 33";"nested data";"25";"нет";"37.6588130000000020";"55.7578067579370330";"{coordinates=[37.658813, 55.757806758], type=Point}";"{coordinates=[37.658813, 55.757806758], type=Point}";
"00367062";"Кураж";"2386794339";"нет";"";"кафе";"Северо-Восточный административный округ";"район Отрадное";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, улица Декабристов, дом 4, корпус 1";"nested data";"40";"нет";"37.5900469999999980";"55.8675147899489840";"{coordinates=[37.590047, 55.86751479], type=Point}";"{coordinates=[37.590047, 55.86751479], type=Point}";
"00367069";"Мята Signature";"2386794341";"нет";"";"кафе";"Северный административный округ";"район Западное Дегунино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Западное Дегунино, Дмитровское шоссе, дом 81";"nested data";"42";"нет";"37.5493459999999860";"55.8612107881011470";"{coordinates=[37.549346, 55.861210788], type=Point}";"{coordinates=[37.549346, 55.861210788], type=Point}";
"00367004";"Efir Lounge";"2386794344";"нет";"";"кафе";"Южный административный округ";"район Орехово-Борисово Северное";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, улица Генерала Белова, дом 29";"nested data";"78";"нет";"37.7213679999999980";"55.6150157167359540";"{coordinates=[37.721368, 55.615015717], type=Point}";"{coordinates=[37.721368, 55.615015717], type=Point}";
"00366767";"Дринкит";"2386794349";"нет";"";"кафе";"Центральный административный округ";"Пресненский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, 2-я Брестская улица, дом 37, строение 1";"nested data";"30";"нет";"37.5849301507831230";"55.7733580178320660";"{coordinates=[37.584930151, 55.773358018], type=Point}";"{coordinates=[37.584930151, 55.773358018], type=Point}";
"00366863";"Кофейня «Milk&Beans»";"2386794353";"нет";"";"кафе";"Западный административный округ";"район Раменки";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, Мичуринский проспект, дом 5";"nested data";"10";"нет";"37.5111299999999940";"55.7035287422136990";"{coordinates=[37.51113, 55.703528742], type=Point}";"{coordinates=[37.51113, 55.703528742], type=Point}";
"00366997";"Кафе «Самарканд»";"2386794354";"нет";"";"столовая";"Троицкий административный округ";"район Вороново";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вороново, деревня Львово, Крутовская улица, дом 29, строение 7";"nested data";"12";"нет";"37.1138960000000000";"55.2768570000000000";"{coordinates=[37.113896, 55.276857], type=Point}";"{coordinates=[37.113896, 55.276857], type=Point}";
"00367027";"Com Pho Вьетнамская кухня";"2386794355";"нет";"";"кафе";"Северный административный округ";"район Западное Дегунино";"город Москва, Дмитровское шоссе, дом 73, строение 1";"nested data";"40";"нет";"37.5591700000000020";"55.8568957868369150";"{coordinates=[37.55917, 55.856895787], type=Point}";"{coordinates=[37.55917, 55.856895787], type=Point}";
"00366941";"Stars Coffee";"2386794358";"да";"Stars Coffee";"кафе";"Северо-Восточный административный округ";"район Свиблово";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Свиблово, Лазоревый проезд, дом 1А, корпус 2";"nested data";"28";"нет";"37.6387810000000020";"55.8472687840180630";"{coordinates=[37.638781, 55.847268784], type=Point}";"{coordinates=[37.638781, 55.847268784], type=Point}";
"00366905";"РичБро";"2386794361";"нет";"";"кафе";"Центральный административный округ";"район Якиманка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, 1-й Голутвинский переулок, дом 6";"nested data";"32";"нет";"37.6134230000000120";"55.7396387526656700";"{coordinates=[37.613423, 55.739638753], type=Point}";"{coordinates=[37.613423, 55.739638753], type=Point}";
"00366714";"ЗДРАСТЕ Кофейня";"2386794367";"нет";"";"кафе";"Новомосковский административный округ";"район Коммунарка";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Скандинавский бульвар, дом 6";"nested data";"38";"нет";"37.4971319999999930";"55.5656317026089890";"{coordinates=[37.497132, 55.565631703], type=Point}";"{coordinates=[37.497132, 55.565631703], type=Point}";
"00366678";"Кафе «АвтоСпаСтудия»";"2386794370";"нет";"";"кафе";"Восточный административный округ";"район Косино-Ухтомский";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Косино-Ухтомский, Большая Косинская улица, дом 1Д";"nested data";"15";"нет";"37.8518740000000160";"55.7100377440952310";"{coordinates=[37.851874, 55.710037744], type=Point}";"{coordinates=[37.851874, 55.710037744], type=Point}";
"00366617";"Стейкхаус Mu";"2386794377";"нет";"";"кафе";"Северный административный округ";"район Ховрино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ховрино, улица Ляпидевского, дом 14, строение 1";"nested data";"20";"нет";"37.4957019999999940";"55.8574427869971470";"{coordinates=[37.495702, 55.857442787], type=Point}";"{coordinates=[37.495702, 55.857442787], type=Point}";
"00366625";"Stars Coffee";"2386794378";"да";"Stars Coffee";"кафе";"Северный административный округ";"Хорошёвский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4";"nested data";"52";"нет";"37.5298950000000030";"55.7904517674302270";"{coordinates=[37.529895, 55.790451767], type=Point}";"{coordinates=[37.529895, 55.790451767], type=Point}";
"00366648";"Pho Thin Вьетнамский стрит-фуд";"2386794381";"нет";"";"кафе";"Западный административный округ";"район Филёвский Парк";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Филевский Парк, Багратионовский проезд, дом 1А, корпус 1";"nested data";"5";"нет";"37.5130919999999930";"55.7457627544415790";"{coordinates=[37.513092, 55.745762754], type=Point}";"{coordinates=[37.513092, 55.745762754], type=Point}";
"00366503";"Не плачь, пей кофе";"2386794385";"нет";"";"кафе";"Восточный административный округ";"район Преображенское";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Просторная улица, дом 14, корпус 1";"nested data";"10";"нет";"37.7232029999999770";"55.8059587719492920";"{coordinates=[37.723203, 55.805958772], type=Point}";"{coordinates=[37.723203, 55.805958772], type=Point}";
"00366507";"CARO КОФЕЙНЯ";"2386794386";"нет";"";"кафе";"Западный административный округ";"район Тропарёво-Никулино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, Востряковское шоссе, дом 7, строение 6";"nested data";"5";"нет";"37.4534039999999990";"55.6611177299808300";"{coordinates=[37.453404, 55.66111773], type=Point}";"{coordinates=[37.453404, 55.66111773], type=Point}";
"00366508";"Кафе ХинкалИ";"2386794387";"нет";"";"кафе";"Южный административный округ";"район Бирюлёво Западное";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Западное, Медынская улица, дом 5, корпус 1";"nested data";"35";"нет";"37.6484579999999980";"55.5899477095570590";"{coordinates=[37.648458, 55.58994771], type=Point}";"{coordinates=[37.648458, 55.58994771], type=Point}";
"00293277";"Тайцы";"2386794402";"нет";"";"кафе";"Южный административный округ";"Даниловский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, улица Ленинская Слобода, дом 26";"nested data";"10";"нет";"37.6550389999999880";"55.7103847441955510";"{coordinates=[37.655039, 55.710384744], type=Point}";"{coordinates=[37.655039, 55.710384744], type=Point}";
"00366572";"БЛОК питания";"2386794433";"нет";"";"столовая";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, улица 8 Марта, дом 1, строение 12";"nested data";"40";"нет";"37.5548500000000020";"55.8008777704679060";"{coordinates=[37.55485, 55.80087777], type=Point}";"{coordinates=[37.55485, 55.80087777], type=Point}";
